#Format: JPTC-DARK/1
#Tool: jptc-collect 0.1.0
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-13T15:06:31.670Z
#
# Every value below is as measured. No correction of any kind has been
# applied: not Sheppard, not the /sqrt(2) on a difference, nothing that can
# be recomputed from these numbers. The one irreversible step is the sigma
# clip, whose inputs are all recorded here.
#
#Camera: Canon EOS R6 Mark II
#ImageWidth: 6000
#ImageHeight: 4000
#
#Corrected: ImageWidth/ImageHeight were submitted swapped and have been transposed here.
# Submitted as 4000x6000. The EOS R6 Mark II writes 6000x4000, and #RawSize
# 6188x4120 in this same header is landscape, so the sensor is not portrait.
# Nothing else in these files was touched. ImagePixels was already right, which
# is why no pixel-count check could have caught this: only the orientation was
# wrong, and every curve here is normalised by the HEIGHT.
# Transposed on 2026-08-14 by the analyst, not by the collector.
#ImagePixels: 24000000
#Firmware: 1.5.0
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 无损压缩
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: RGBG
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 6188x4120
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
#
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
# StdDiff columns are the standard deviation of A-B itself. Not halved, not
# divided by sqrt(2). StdDiffClipped is the same after the sigma clip; the
# unclipped value is kept beside it so the clip can be judged.
#
# ShutterSec is what LibRaw resolved the shutter to, and which EXIF field it
# took depends on the camera: ExposureTime normally, ShutterSpeedValue when
# that is missing, and for some vendors a maker-note field instead. It is also
# a float, so a stored 10/2500 comes back as 0.004000000189989805 -- that tail
# is float32 rounding, not information from the camera.
# ExposureTimeExif (0x829A) and ShutterApexExif (0x9201, APEX, t = 2^-v) are
# therefore recorded verbatim as the fractions the file holds, empty when the
# camera wrote no such field. Which of them to trust is an analysis decision.
ISO,ShutterSec,ExposureTimeExif,ShutterApexExif,Channel,ColorIndex,N,FileA,FileB,BlackA,BlackB,StdA,StdB,StdAMasked,StdDiff,StdDiffClipped,DiffMean,Rejected,WithinRowVarSingle,WithinColVarSingle,WithinRowVarDiff,WithinColVarDiff
100,0.004999999888241291,,,C00,0,5752500,FU4A2256.CR3,FU4A2257.CR3,512.0525375054324,512.062130204259,1.0737517166159296,1.073693788715769,1.0605911546753322,1.4829788347755193,1.4531265409989198,-0.009592698826597131,12673,1.1411578480100795,1.1512963688920066,2.185459934973006,2.197674264611822
100,0.004999999888241291,,,C01,1,5752500,FU4A2256.CR3,FU4A2257.CR3,512.0721255106475,512.0725698392004,0.8440035893832827,0.8428322783788553,0.7784167662619618,1.1690425350161446,1.0559587849032905,-0.0004443285528031291,73934,0.7062600970248721,0.7116066899787151,1.3557431304591279,1.3657591044250572
100,0.004999999888241291,,,C10,3,5752500,FU4A2256.CR3,FU4A2257.CR3,512.0459308126901,512.0478868318122,0.8571750529196529,0.8557709501445553,0.7880318968336995,1.184853958858933,1.0649584312944018,-0.001956019122120817,80046,0.7288134192502859,0.7339134741416767,1.392623067170499,1.4029752545493037
100,0.004999999888241291,,,C11,2,5752500,FU4A2256.CR3,FU4A2257.CR3,511.94195097783575,511.9436773576706,1.3303409250200409,1.328486897408987,1.3183345595747,1.8193895641188549,1.7933136442414948,-0.0017263798348544112,9842,1.7552319332346276,1.7639178455743882,3.2886506736790952,3.3081237197650837
125,0.004999999888241291,,,C00,0,5752500,FU4A2258.CR3,FU4A2259.CR3,512.02711986093,512.0324205128205,1.4978922670809567,1.5027650519420221,1.4823618135496623,2.064115231174706,2.0277786758828196,-0.005300651890482399,11623,2.2178082461420643,2.2401125016325123,4.234513550040895,4.257948020637623
125,0.004999999888241291,,,C01,1,5752500,FU4A2258.CR3,FU4A2259.CR3,512.0649244676227,512.0495581051716,1.2800348877529553,1.2765429233159225,1.2285310758764694,1.759095011769539,1.6665381507123251,0.015366362451108213,44617,1.6156179144513465,1.6351427951726674,3.071437962094598,3.0925727722394885
125,0.004999999888241291,,,C10,3,5752500,FU4A2258.CR3,FU4A2259.CR3,511.9470774445893,511.9466729248153,1.300731389724048,1.3015654577543432,1.2779807305416464,1.7920308049675582,1.74582487661364,0.00040451977401129944,16973,1.679006472646383,1.6892861742609115,3.187435926015947,3.2095151784619826
125,0.004999999888241291,,,C11,2,5752500,FU4A2258.CR3,FU4A2259.CR3,512.0006680573664,511.9889540199913,1.7496885670180695,1.7496207909865942,1.730555132162687,2.402336448488602,2.356478427491072,0.011714037375054324,13405,3.02961171493603,3.058693549694097,5.735796863147197,5.767793865053089
160,0.004999999888241291,,,C00,0,5752500,FU4A2260.CR3,FU4A2261.CR3,512.1293022164276,512.1525687961756,2.0796083655264965,2.0805217820735122,2.0566183092146897,2.8648158681722244,2.808200726061137,-0.02326657974793568,16089,4.300353843089596,4.319807668639052,8.160018565192726,8.20224848656662
160,0.004999999888241291,,,C01,1,5752500,FU4A2260.CR3,FU4A2261.CR3,512.0546275532378,512.0766696219035,1.928746748978644,1.930695852861137,1.9129814594111967,2.6567443778895026,2.6182461663042527,-0.022042068665797478,10485,3.6927953002010985,3.714354883294885,7.0107618706089445,7.054260309296956
160,0.004999999888241291,,,C10,3,5752500,FU4A2260.CR3,FU4A2261.CR3,511.9394861364624,511.9561128205128,1.8836447562312353,1.8860190457823645,1.8533185775456917,2.5872685122557897,2.516750383408865,-0.016626684050412864,22628,3.5260326251077285,3.5407937732312504,6.652119277543274,6.69009442556748
160,0.004999999888241291,,,C11,2,5752500,FU4A2260.CR3,FU4A2261.CR3,511.901321164711,511.9113001303781,2.423418729176753,2.4241878033032913,2.4047526637306182,3.326702319748165,3.280585925035808,-0.00997896566710126,10643,5.8343165191257995,5.866459799017149,11.00358601286102,11.060317640267876
200,0.004999999888241291,,,C00,0,5752500,FU4A2262.CR3,FU4A2263.CR3,512.052783833116,512.0489658409388,1.5721816940171207,1.5722473566039599,1.5455773684566974,2.1762963040619514,2.118378980442039,0.003817992177314211,18964,2.454133317246004,2.4688065666878334,4.71272134396984,4.733527660170047
200,0.004999999888241291,,,C01,1,5752500,FU4A2262.CR3,FU4A2263.CR3,512.0806209474142,512.0727106475446,1.3768121420894721,1.3754448913793857,1.3393645963331537,1.9106844170557262,1.8288691416178067,0.007910299869621903,30307,1.88343878101636,1.8938343509065165,3.629732706222058,3.6484824460268093
200,0.004999999888241291,,,C10,3,5752500,FU4A2262.CR3,FU4A2263.CR3,512.0386894393741,512.0338534550195,1.3800680937119585,1.3800787420476388,1.3396565172962132,1.9121869554438693,1.8289101326245858,0.004835984354628423,30792,1.8937154679689756,1.9026759751724427,3.6355234453406373,3.6541761257870045
200,0.004999999888241291,,,C11,2,5752500,FU4A2262.CR3,FU4A2263.CR3,511.9471904389396,511.9378967405476,1.8480057285719864,1.8474374978329895,1.8127031118775465,2.5461230124409835,2.4780070009946447,0.009293698392003476,20638,3.398927092214879,3.408652380169149,6.451173320722744,6.478967791127591
250,0.004999999888241291,,,C00,0,5752500,FU4A2264.CR3,FU4A2265.CR3,512.0586790091264,512.049874315515,2.1658878231030267,2.164911507062923,2.1451908686227292,2.9964143146533084,2.945132048268712,0.008804693611473272,11593,4.661075187118356,4.685789809915415,8.935215741365203,8.973323635788205
250,0.004999999888241291,,,C01,1,5752500,FU4A2264.CR3,FU4A2265.CR3,512.0698750108648,512.063888222512,1.9410772283110274,1.9402702248146984,1.9176744298695834,2.6834370541717596,2.626701287578326,0.005986788352890048,13963,3.7342191794577224,3.7628708497308763,7.163449431831389,7.196580355118749
250,0.004999999888241291,,,C10,3,5752500,FU4A2264.CR3,FU4A2265.CR3,511.9501458496306,511.9503014341591,1.9408886656682935,1.940905777136366,1.9127202654500939,2.6834090047979156,2.6230819892426807,-0.0001555845284658844,14881,3.747160720629944,3.7626896563589938,7.163671360042422,7.196550750509822
250,0.004999999888241291,,,C11,2,5752500,FU4A2264.CR3,FU4A2265.CR3,511.95265119513255,511.9504970013038,2.512031638207298,2.513327242616616,2.4790176536494903,3.4644861755969667,3.386326589696555,0.0021541938287701,17382,6.269473956643755,6.304703504340364,11.94711838667049,11.995590146357781
