#Format: JPTC-DARK/1
#Tool: jptc-collect 0.1.0
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-18T16:41:52.674Z
#
# Every value below is as measured. No correction of any kind has been
# applied: not Sheppard, not the /sqrt(2) on a difference, nothing that can
# be recomputed from these numbers. The one irreversible step is the sigma
# clip, whose inputs are all recorded here.
#
#Camera: Sony ILCE-7RM6
#ImageWidth: 9984
#ImageHeight: 6656
#ImagePixels: 66453504
#Firmware: 1.0.1
#Lens: 2470GM2
#ShutterType: 机械快门
#Compression: 无损压缩
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: companded
#CfaPattern: RGBG
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 10240x7168
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
#
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
# StdDiff columns are the standard deviation of A-B itself. Not halved, not
# divided by sqrt(2). StdDiffClipped is the same after the sigma clip; the
# unclipped value is kept beside it so the clip can be judged.
#
# ShutterSec is what LibRaw resolved the shutter to, and which EXIF field it
# took depends on the camera: ExposureTime normally, ShutterSpeedValue when
# that is missing, and for some vendors a maker-note field instead. It is also
# a float, so a stored 10/2500 comes back as 0.004000000189989805 -- that tail
# is float32 rounding, not information from the camera.
# ExposureTimeExif (0x829A) and ShutterApexExif (0x9201, APEX, t = 2^-v) are
# therefore recorded verbatim as the fractions the file holds, empty when the
# camera wrote no such field. Which of them to trust is an analysis decision.
ISO,ShutterSec,ExposureTimeExif,ShutterApexExif,Channel,ColorIndex,N,FileA,FileB,BlackA,BlackB,StdA,StdB,StdAMasked,StdDiff,StdDiffClipped,DiffMean,Rejected,WithinRowVarSingle,WithinColVarSingle,WithinRowVarDiff,WithinColVarDiff
50,0.004999999888241291,1/200,,C00,0,5752500,DSC04554.ARW,DSC04555.ARW,512.2136509343763,512.2135598435462,0.6745370312639678,0.6760164717519516,0.6564577212963868,0.8495799687538969,0.8152891585643139,0.00009109083007388092,14761,0.4543363753121317,0.4546789304092984,0.720447283082521,0.7213483286419508
50,0.004999999888241291,1/200,,C01,1,5752500,DSC04554.ARW,DSC04555.ARW,512.2558136462408,512.2348943937418,0.680553151748469,0.6811070713182161,0.661038044055376,0.8607775064835326,0.8232528324630826,0.020919252498913517,18366,0.4624696342194607,0.4628406282218448,0.7396905808675669,0.7405173743411467
50,0.004999999888241291,1/200,,C10,3,5752500,DSC04554.ARW,DSC04555.ARW,512.2631918296393,512.2418365927857,0.6757463569272025,0.675929074327011,0.6566058556513769,0.8510452523796196,0.8147058528695381,0.021355236853541938,17525,0.45594856161285807,0.4563160419438602,0.7231001330298534,0.7238488853229919
50,0.004999999888241291,1/200,,C11,2,5752500,DSC04554.ARW,DSC04555.ARW,512.270964450239,512.2572905693177,0.6638799103803708,0.665676787987801,0.6485415077784604,0.8347908807185709,0.8055422050856015,0.013673880921338548,12525,0.4386462543183136,0.44043989070526773,0.6954733521018861,0.6964615428297609
64,0.004999999888241291,1/200,,C00,0,5752500,DSC04556.ARW,DSC04557.ARW,512.2208511082138,512.2207920034767,0.7735129784726953,0.7725635713086944,0.7397850803086061,0.9997561614602357,0.9419415489020205,0.000059104737070838766,14093,0.5973577656877218,0.597902825928527,0.9977058051399927,0.9989462226233878
64,0.004999999888241291,1/200,,C01,1,5752500,DSC04556.ARW,DSC04557.ARW,512.251231986093,512.2484968274663,0.7786027138185454,0.7787883097321637,0.745835996553383,1.0111209512298418,0.9531312040027459,0.0027351586266840503,15660,0.6053238413364835,0.6057930900946085,1.0207212396084264,1.0217139965455364
64,0.004999999888241291,1/200,,C10,3,5752500,DSC04556.ARW,DSC04557.ARW,512.2603855714907,512.2453331594959,0.7730624945965949,0.7734096901423643,0.7405172370422756,1.0012910075317483,0.943278221903529,0.015052411994784876,15617,0.5967032741254701,0.5972261349914765,1.000964389366452,1.0019868330157475
64,0.004999999888241291,1/200,,C11,2,5752500,DSC04556.ARW,DSC04557.ARW,512.2654350282486,512.281391916558,0.7543183911195265,0.7526036511950611,0.7254963529004433,0.973013011794294,0.923454190568087,-0.01595688830943068,12051,0.5667719197106611,0.5686153538595287,0.9448770794127845,0.9462227303624977
80,0.004999999888241291,1/200,,C00,0,5752500,DSC04558.ARW,DSC04559.ARW,512.189355410691,512.1911539330725,0.9104877583366008,0.9086098838466661,0.846861491199645,1.204485954019036,1.0950571310205288,-0.001798522381573229,29403,0.8276781102394688,0.8284254655835264,1.4482042006791453,1.449942339985961
80,0.004999999888241291,1/200,,C01,1,5752500,DSC04558.ARW,DSC04559.ARW,512.2549879182964,512.2386258148631,0.9117970338497619,0.9131732210986204,0.8515279253983075,1.2128680202277706,1.106503487200696,0.016362103433289876,30949,0.830137132418476,0.8307891928370038,1.4686328321805544,1.4702117915287685
