#Format: JPTC/2
#Tool: jptc-collect 0.1.0
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-12T13:23:27.301Z
#
# Every value below is as measured. No correction of any kind has been
# applied, and no black level has been subtracted. The black level belongs
# to the dark set, which is why that one is shot first.
#
#Camera: Panasonic DC-S5M2
#ImageWidth: 6000
#ImageHeight: 4000
#ImagePixels: 24000000
#Firmware: 
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 无损
#LongExposureNR: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: RGBG
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 6008x4008
#SensorBlackTag: 512
#SensorMaximum: 16319
#Pairing: Differential
#CropMosaic: 512x512
#PlanePerChannel: 256x256
#ISO: 640
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
#ChannelOrder: R,G1,G2,B by colour. G1 shares its row with red.
# Levels are raw. No black level has been subtracted, and none is quoted:
# the black level is a measurement of its own and lives in the dark set,
# which travels in the same submission. Joining the two is an analysis
# step, and doing it here would make one entry depend on another having
# been processed first -- a rule the person shooting should not have to know.
# StdDiff is the standard deviation of A-B. Not halved, not corrected.
# StdDiffClipped is the same after the sigma clip; the unclipped value is
# kept beside it so the clip can be judged rather than trusted.
#
# ShutterSec is what LibRaw resolved the shutter to, and which EXIF field it
# took depends on the camera: ExposureTime normally, ShutterSpeedValue when
# that is missing, and for some vendors a maker-note field instead. It is also
# a float, so a stored 10/2500 comes back as 0.004000000189989805 -- that tail
# is float32 rounding, not information from the camera.
# ExposureTimeExif (0x829A) and ShutterApexExif (0x9201, APEX, t = 2^-v) are
# therefore recorded verbatim as the fractions the file holds, empty when the
# camera wrote no such field. Which of them to trust is an analysis decision.
# The two frames of a pair are grouped on an identical ShutterSec, so the
# fractions below are the ones frame A holds.
ISO,ShutterSec,ExposureTimeExif,ShutterApexExif,Aperture,Filename,FileB,N,R_Mean,G1_Mean,G2_Mean,B_Mean,R_Std,G1_Std,G2_Std,B_Std,R_MeanB,G1_MeanB,G2_MeanB,B_MeanB,R_StdB,G1_StdB,G2_StdB,B_StdB,R_StdMasked,G1_StdMasked,G2_StdMasked,B_StdMasked,R_StdDiff,G1_StdDiff,G2_StdDiff,B_StdDiff,R_StdDiffClipped,G1_StdDiffClipped,G2_StdDiffClipped,B_StdDiffClipped,R_DiffOffset,G1_DiffOffset,G2_DiffOffset,B_DiffOffset,R_Rejected,G1_Rejected,G2_Rejected,B_Rejected,R_ClipFrac,G1_ClipFrac,G2_ClipFrac,B_ClipFrac
640,1,10/10,,0,P2642189.RW2,P2642190.RW2,65536,16382.923568725586,16382.92951965332,16382.931549072266,16382.924072265625,1.125768936856343,1.6602353274366572,1.0864018609177561,1.2346821959632408,16382.91049194336,16382.920516967773,16382.90298461914,16382.913482666016,1.1524316295834491,1.4643755360091453,1.1626756631234407,1.292485495716903,0.1273879509393737,0.12621596513683142,0.08957940738706925,0.11641278598540354,0.739038750112934,1.053484544328074,0.6989788336124738,0.672636551252751,0,0,0,0,0.0130767822265625,0.009002685546875,0.028564453125,0.010589599609375,3559,3099,3489,3267,0.999908447265625,0.9999542236328125,0.9999847412109375,0.99993896484375
640,1,10/10,,0,P2642191.RW2,P2642192.RW2,65536,16383,16383,16383,16383,0,0,0,0,16383,16383,16383,16383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
640,0.5,10/20,,0,P2642193.RW2,P2642194.RW2,65536,15957.108810424805,16383,16382.870697021484,16382.871841430664,144.6521431322106,0,0.6135258142685734,0.610562856715983,15959.034805297852,16383,16382.866775512695,16382.867736816406,145.05375717758565,0,0.6545533014468146,0.6519339064164279,144.4644441482945,0,0.5108038657643718,0.5012224419833995,187.9631906240939,0,0.3700051689006757,0.36648099765380926,187.303787602843,0,0,0,-1.925994873046875,0,0.0039215087890625,0.0041046142578125,36,0,1266,1311,0.0228424072265625,1,1,1
640,0.3125,10/32,,0,P2642195.RW2,P2642196.RW2,65536,10224.231353759766,16383,16382.982696533203,12071.188491821289,109.7524295484725,0,0.2113141357689398,114.36748025363366,10224.699127197266,16383,16382.986221313477,12070.259567260742,109.61799204185456,0,0.18857898399527356,115.4686041432769,109.63078244141583,0,0.09027384063812921,114.1456652101484,146.28824162127503,0,0.22938165196054958,151.69629186043142,145.85739964566912,0,0,150.86546114226186,-0.4677734375,0,-0.0035247802734375,0.928924560546875,29,0,581,54,0,1,1,0
640,0.20000000298023224,10/50,,0,P2642197.RW2,P2642198.RW2,65536,6611.760101318359,11825.310119628906,11815.663482666016,7773.477325439453,85.92752018153764,120.2426163857984,122.4929897859292,90.63889472175705,6610.104476928711,11824.662322998047,11813.703842163086,7772.313827514648,85.02685008023312,120.95245957726942,122.06218910781958,90.48436184060516,85.78161238141786,120.07362205320665,122.34619666441218,90.49979073393915,116.56784366734851,158.1989198582965,158.6795076517365,122.2183184264022,116.14387939659022,157.6801688169,158.16976058878546,121.78484722760525,1.6556243896484375,0.647796630859375,1.9596405029296875,1.1634979248046875,37,34,32,36,0,0,0,0
640,0.125,10/80,,0,P2642199.RW2,P2642200.RW2,65536,4354.551162719727,7637.178283691406,7630.672897338867,5085.316436767578,66.60257907432893,93.48334441068069,94.31933075857057,70.34447863071436,4354.44645690918,7638.158493041992,7631.351379394531,5085.943893432617,66.67494784731117,92.99730778817563,93.26542661769389,69.91755564098415,66.52575479258039,93.37489709358516,94.19432057331463,70.2112727708034,92.08449083584722,125.54553387621796,125.28607784390444,96.0238172810799,91.88784272502153,125.17952503789421,124.88893217276262,95.66970419245976,0.104705810546875,-0.9802093505859375,-0.6784820556640625,-0.6274566650390625,22,28,32,36,0,0,0,0
640,0.07692307978868484,10/130,,0,P2642201.RW2,P2642202.RW2,65536,2925.8551483154297,4987.50764465332,4983.3115234375,3386.3506469726562,52.677067645736074,72.39744497182339,73.24798093797564,54.98051925922733,2926.6766662597656,4988.373519897461,4984.379470825195,3387.5716094970703,52.3200853031783,72.48747661331959,73.01964835684318,54.62287973375719,52.58680470666096,72.31569847285583,73.12387360980192,54.858805733880104,72.92166960826022,98.93846528869263,99.39883928139147,75.75673031999229,72.65384548150676,98.69370468898734,99.05178807242521,75.37427827612638,-0.8215179443359375,-0.865875244140625,-1.0679473876953125,-1.2209625244140625,37,25,36,48,0,0,0,0
640,0.05000000074505806,10/200,,0,P2642203.RW2,P2642204.RW2,65536,2029.8232727050781,3325.28662109375,3322.8229370117188,2318.8602447509766,41.586020156675346,56.95999756934907,56.740013660894284,43.668714935302035,2029.454833984375,3324.296142578125,3322.062454223633,2319.252395629883,41.24502948958345,56.78847156112164,57.01710953839848,43.834989580181116,41.50698596285502,56.88036391097172,56.64899893119378,43.58643737554095,58.11108712036559,78.76324271201345,78.2671350644717,60.97426670078043,57.90164989586032,78.55505854311608,77.99726628732971,60.703227876719275,0.368438720703125,0.990478515625,0.7604827880859375,-0.39215087890625,36,26,34,45,0,0,0,0
640,0.03333333507180214,10/300,,0,P2642205.RW2,P2642206.RW2,65536,1469.0464630126953,2286.126953125,2284.5863647460938,1652.1904296875,32.75039651846849,45.00871388042272,44.8565325184688,34.459537140964066,1469.115234375,2286.0130767822266,2284.755584716797,1652.3804931640625,32.60582626091563,45.02316042149752,44.898950140840675,34.64437164678196,32.68909837737181,44.9299803366755,44.757530091571844,34.3838127413327,45.926449611275046,62.39944044390693,62.40980556604557,48.54313377676565,45.77831757529669,62.20587095911894,62.16975624284844,48.33129916207266,-0.0687713623046875,0.1138763427734375,-0.169219970703125,-0.1900634765625,32,31,38,43,0,0,0,0
640,0.019999999552965164,10/500,,0,P2642207.RW2,P2642208.RW2,65536,1114.2779846191406,1627.5218200683594,1626.3782653808594,1229.6576080322266,25.934179550801485,35.46423870624661,35.4349289887145,27.35781683840463,1114.0863952636719,1627.427474975586,1626.4730682373047,1229.670181274414,25.990327745891733,35.56905653360427,35.43205397448354,27.448311625058615,25.876631333120297,35.407330305181446,35.38865720774784,27.28791336641207,36.529195064652825,49.70151874293123,49.576875713106695,38.4781555444531,36.400634980876966,49.528243835614965,49.436099315542215,38.29021338273799,0.19158935546875,0.0943450927734375,-0.0948028564453125,-0.0125732421875,35,34,29,49,0,0,0,0
