#Format: JPTC/2
#Tool: jptc-collect 0.1.7
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-21T16:07:04.894Z
#
# Unless a column and its metadata explicitly identify a correction, every
# value below is as measured. No black level has been subtracted. The black
# level belongs to the dark set, which is why that one is shot first.
#
#Camera: Panasonic DC-S5M2
#ImageWidth: 6000
#ImageHeight: 4000
#ImagePixels: 24000000
#Firmware: 12
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 无损
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: RGBG
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 6008x4008
#SensorBlackTag: 512
#SensorMaximum: 16319
#Pairing: Differential
#CropMosaic: 512x512
#PlanePerChannel: 256x256
#ISO: 12800
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
#LowFrequencyCorrection: enabled
#LowFrequencyMethod: shared-pair-mean-robust-polynomial
#LowFrequencyDegree: 3
#LowFrequencyTileGrid: 8x8
#LowFrequencyMinimumTiles: 32
#ChannelOrder: R,G1,G2,B by colour. G1 shares its row with red.
#ChannelMapping: colour
# Levels are raw. No black level has been subtracted, and none is quoted:
# the black level is a measurement of its own and lives in the dark set,
# which travels in the same submission. Joining the two is an analysis
# step, and doing it here would make one entry depend on another having
# been processed first -- a rule the person shooting should not have to know.
# StdDiff is the standard deviation of A-B. Not halved, not corrected.
# StdDiffClipped is the same after the sigma clip; the unclipped value is
# kept beside it so the clip can be judged rather than trusted.
# When low-frequency correction is enabled, Std, StdB and StdMasked use a
# shared robust surface estimated from (A+B)/2. The same zero-mean surface
# is subtracted from A and B. Means and all A-B columns are never corrected.
# StdRaw, StdBRaw and StdMaskedRaw preserve the original spatial statistics.
# LowFreqApplied and LowFreqReason state the decision for every channel.
#
# ShutterSec uses the standard ExposureTime in seconds when present, then
# ShutterSpeedValue converted from APEX, then LibRaw as a fallback. For
# example, Leica may store both 1/80 and an APEX value that converts to
# 1/80.56. These are camera records, not a measurement of shutter travel.
# ExposureTimeExif (0x829A) and ShutterApexExif (0x9201, APEX, t = 2^-v) are
# therefore recorded verbatim as the fractions the file holds, empty when the
# camera wrote no such field, so the selected value remains auditable.
# The two frames of a pair are grouped on an identical ShutterSec, so the
# fractions below are the ones frame A holds.
ISO,ShutterSec,ExposureTimeExif,ShutterApexExif,Aperture,Filename,FileB,N,R_Mean,G1_Mean,G2_Mean,B_Mean,R_Std,G1_Std,G2_Std,B_Std,R_MeanB,G1_MeanB,G2_MeanB,B_MeanB,R_StdB,G1_StdB,G2_StdB,B_StdB,R_StdMasked,G1_StdMasked,G2_StdMasked,B_StdMasked,R_StdRaw,G1_StdRaw,G2_StdRaw,B_StdRaw,R_StdBRaw,G1_StdBRaw,G2_StdBRaw,B_StdBRaw,R_StdMaskedRaw,G1_StdMaskedRaw,G2_StdMaskedRaw,B_StdMaskedRaw,R_StdDiff,G1_StdDiff,G2_StdDiff,B_StdDiff,R_StdDiffClipped,G1_StdDiffClipped,G2_StdDiffClipped,B_StdDiffClipped,R_DiffOffset,G1_DiffOffset,G2_DiffOffset,B_DiffOffset,R_Rejected,G1_Rejected,G2_Rejected,B_Rejected,R_ClipFrac,G1_ClipFrac,G2_ClipFrac,B_ClipFrac,R_LowFreqApplied,G1_LowFreqApplied,G2_LowFreqApplied,B_LowFreqApplied,R_LowFreqRms,G1_LowFreqRms,G2_LowFreqRms,B_LowFreqRms,R_LowFreqPeakToPeak,G1_LowFreqPeakToPeak,G2_LowFreqPeakToPeak,B_LowFreqPeakToPeak,R_LowFreqTiles,G1_LowFreqTiles,G2_LowFreqTiles,B_LowFreqTiles,R_LowFreqTileResidualRms,G1_LowFreqTileResidualRms,G2_LowFreqTileResidualRms,B_LowFreqTileResidualRms,R_LowFreqReason,G1_LowFreqReason,G2_LowFreqReason,B_LowFreqReason
12800,0.166667,10/60,,0,P2642237.RW2,P2642238.RW2,65536,16383,16383,16383,16383,0,0,0,0,16378.500946044922,16378.250946044922,16376.751083374023,16375.745590209961,0.5000029197322983,0.43363121637900903,0.43245927919247557,0.4355322527503089,0,0,0,0,0,0,0,0,0.5000029197322983,0.43363121637900903,0.43245927919247557,0.4355322527503089,0,0,0,0,0.5000029197322983,0.43363121637900903,0.43245927919247557,0.4355322527503089,0.5000029197322983,0.43363121637900903,0.43245927919247557,0.4355322527503089,4.499053955078125,4.749053955078125,6.2489166259765625,7.2544097900390625,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,insufficient-tiles,insufficient-tiles,insufficient-tiles,insufficient-tiles
12800,0.025,10/400,,0,P2642235.RW2,P2642236.RW2,65536,13926.141235351562,16381.421493530273,16381.771133422852,16189.204284667969,474.67331805050634,1.3285606436630555,1.3492011669717077,265.5757025570062,13920.685104370117,16381.349884033203,16381.532760620117,16187.936614990234,475.0082282320107,1.4153307194884228,1.3261786156995086,267.5516200539888,473.86533751871445,1.3011408673402347,1.0270367964988911,263.67744352750384,476.00115975973836,1.3285606436630555,1.3492011669717077,265.5757025570062,476.25301732882053,1.4153307194884228,1.3261786156995086,267.5516200539888,475.19678629297897,1.3011408673402347,1.0270367964988911,263.67744352750384,668.8566292152602,1.9274905725791598,1.1565368471598898,373.6975755426575,666.6348091040077,1.8694513637548753,0.6856719953012583,369.8518413526187,5.4561309814453125,0.0716094970703125,0.238372802734375,1.267669677734375,33,317,2597,101,0,1,1,0.75775146484375,1,0,0,0,35.12212688454223,0,0,0,139.75059522434458,0,0,0,64,0,0,0,15.112065312001674,,,,applied,insufficient-tiles,insufficient-tiles,insufficient-tiles
12800,0.008,10/1250,,0,P2642239.RW2,P2642240.RW2,65536,4721.959564208984,8332.774963378906,8326.954544067383,5502.744735717773,287.49918182051624,404.40647495382154,402.89090447195497,298.93918684685826,4726.34065246582,8341.116088867188,8332.273864746094,5504.5174560546875,288.4515466057016,404.2153363861421,402.8822090975408,298.8108249436693,287.3508924500151,404.0306854745478,402.54147107171235,298.69978830629856,287.65598697003094,404.8213537510647,403.3106546413142,299.04789820567714,288.57515520550487,404.7201652103437,403.28865433441655,299.10886118954994,287.5082531403396,404.4454118124071,402.964822555075,298.8082770400619,406.58483501740005,570.3419608959513,567.948160622438,419.9557968956367,406.1344048692195,569.4116243657155,566.9574518172894,419.1025170433668,-4.3810882568359375,-8.34112548828125,-5.3193206787109375,-1.7727203369140625,11,17,17,20,0,0,0,0,1,1,1,1,9.038268618328088,20.340547954930557,16.06897660351089,13.036478613479996,43.825562455891486,104.1678920487575,90.68512300171642,82.84615536155798,64,64,64,64,7.911160381018253,12.877468712069293,10.30033427069833,7.947086712707667,applied,applied,applied,applied
12800,0.005,10/2000,,0,P2642241.RW2,P2642242.RW2,65536,3154.1957244873047,5420.688247680664,5420.776809692383,3646.6427307128906,232.97174522570916,325.211387725876,324.60643431820137,243.79005457487324,3155.654769897461,5421.8133544921875,5420.557952880859,3645.1570739746094,233.6108442916386,325.77962360333186,325.875339650731,244.2999095217369,232.7490493693844,324.8630241313764,324.31963092281956,243.48593936330502,233.13785779596836,325.4502281528523,324.7671200764513,243.88880984221035,233.7182380969585,326.10747865080157,326.1204434666764,244.38015708025222,232.9125995058048,325.10269059065246,324.4784327560211,243.58293864332722,330.05229925338057,460.02055734494894,457.9237200601757,344.4558164907818,329.4399724762657,459.0416084461089,457.146765233286,343.6421881824998,-1.45904541015625,-1.1251068115234375,0.2188568115234375,1.48565673828125,19,22,17,24,0,0,0,0,1,1,1,1,8.747876026490038,13.790585020059217,12.175274863442459,8.44481794120032,44.410687689937276,69.02184617014154,62.79096434458552,43.892618196345666,64,64,64,64,5.7054608723352205,9.530730403806759,8.70476575339042,7.404598457967282,applied,applied,applied,applied
12800,0.003125,10/3200,,0,P2642243.RW2,P2642244.RW2,65536,2179.996871948242,3615.196273803711,3613.7503509521484,2492.28564453125,190.1992303471431,261.7118718708635,260.7526519275394,200.11048773986832,2175.368606567383,3603.424789428711,3605.230758666992,2484.443634033203,189.35924620890273,260.64591375090333,261.3572574757994,200.4016792477186,189.91786794878217,261.42704978543276,260.4840317678311,199.7467813405738,190.2402263322772,261.84680974033654,260.8777073986685,200.18248174422573,189.4014956831414,260.8570111661052,261.531963260671,200.43838708544726,189.95966982777213,261.5596379658493,260.6101243914361,199.82006214723884,268.0729252932545,367.9887065281973,368.5947844546168,281.62726417270113,267.3216521676938,367.20474183389376,367.7499745140034,280.67177984201595,4.628265380859375,11.771484375,8.51959228515625,7.842010498046875,29,22,23,34,0,0,0,0,1,1,1,1,4.736847911710703,9.650071849178625,8.314976548606527,5.382743634132029,31.81937088311406,59.27704583680497,35.507195435604444,35.570944115087514,64,64,64,64,5.601939446154515,6.151078128146436,7.424215094173256,5.694228900446363,applied,applied,applied,applied
12800,0.002,10/5000,,0,P2642245.RW2,P2642246.RW2,65536,1569.8707580566406,2480.6058349609375,2479.5262756347656,1769.4118957519531,153.68129088195275,208.35033770039337,208.60782051153026,161.78728518387447,1567.6997528076172,2478.2701416015625,2476.8631744384766,1766.5107421875,153.17465112547464,208.11832001820028,208.5939435033883,162.4394475246566,153.50333284885016,207.97577546941218,208.1675227323475,161.41596879421311,153.68129088195275,208.4420022411413,208.6992335601498,161.78728518387447,153.17465112547464,208.18639330164558,208.72401720815498,162.4394475246566,153.50333284885016,208.0681371314744,208.26103576056386,161.41596879421311,215.71589420754137,293.1086418462698,294.3190429453387,228.38302431082542,215.1465837598088,291.87505777365345,293.1704322685192,227.29195944559913,2.1710052490234375,2.335693359375,2.6631011962890625,2.901153564453125,27,43,41,49,0,0,0,0,0,1,1,0,0,5.511599607199602,6.714142062672654,0,0,27.923621208881286,42.501512187840035,0,0,64,64,0,,4.735349165242808,4.768944028487495,,low-signal,applied,applied,low-signal
12800,0.00125,10/8000,,0,P2642247.RW2,P2642248.RW2,65536,1172.5575256347656,1741.5101470947266,1743.4146118164062,1297.4169158935547,123.20008959282521,166.46776228711846,165.9893226692857,129.0559627207867,1167.7370910644531,1734.7768096923828,1734.1266326904297,1293.4236145019531,122.37205874347822,165.20535969052125,165.36311469624462,129.48091267138517,122.87660224641895,166.22977448398987,165.61863707053584,128.6955100866441,123.20008959282521,166.46776228711846,165.9893226692857,129.0559627207867,122.37205874347822,165.20535969052125,165.36311469624462,129.48091267138517,122.87660224641895,166.22977448398987,165.61863707053584,128.6955100866441,172.88653815581884,233.22744746112485,233.39872479505675,181.26995457123937,172.08859193567318,232.58155263257382,232.52832596419975,180.17099186634775,4.8204345703125,6.73333740234375,9.287979125976562,3.9933013916015625,47,28,38,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,low-signal,low-signal,low-signal,low-signal
12800,0.000769231,10/13000,,0,P2642249.RW2,P2642250.RW2,65536,934.6299591064453,1300.816162109375,1301.8622741699219,1015.7640838623047,99.57131821912007,134.09511382475597,134.23539714307427,104.48762104245111,938.8775482177734,1306.9330749511719,1308.1552429199219,1019.7833404541016,99.59021526324928,134.56804816137597,134.9047768834318,105.76524203055591,99.25091989762431,133.78625079884736,133.9233250247146,104.1792290045658,99.57131821912007,134.09511382475597,134.23539714307427,104.48762104245111,99.59021526324928,134.56804816137597,134.9047768834318,105.76524203055591,99.25091989762431,133.78625079884736,133.9233250247146,104.1792290045658,140.12816238693188,188.9810775915784,189.63150796237724,148.0712804959036,139.30345291834263,188.1244359398039,188.6962082465957,147.1594658733318,-4.247589111328125,-6.116912841796875,-6.29296875,-4.019256591796875,52,43,48,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,low-signal,low-signal,low-signal,low-signal
12800,0.0005,10/20000,,0,P2642251.RW2,P2642252.RW2,65536,791.0078277587891,1031.7832794189453,1033.0163269042969,844.7656555175781,81.84806257968657,110.27767798180747,110.25449620521422,86.44302832274775,785.4978485107422,1021.345703125,1022.6699523925781,838.5423889160156,81.07089128191899,109.17409748753897,108.81159460285068,85.64283599550289,81.49140635108515,109.98720956413577,109.97335181783232,86.0992743656337,81.84806257968657,110.27767798180747,110.25449620521422,86.44302832274775,81.07089128191899,109.17409748753897,108.81159460285068,85.64283599550289,81.49140635108515,109.98720956413577,109.97335181783232,86.0992743656337,114.83557732151827,154.72674390677167,154.15402301176334,120.66816759472361,113.90041802763457,153.95398855504848,153.3850208996709,119.8642961669115,5.509979248046875,10.437576293945312,10.34637451171875,6.2232666015625,67,47,47,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,low-signal,low-signal,low-signal,low-signal
12800,0.0003125,10/32000,,0,P2642253.RW2,P2642254.RW2,65536,682.1514282226562,829.3751068115234,830.52978515625,714.6839599609375,66.13404007754818,87.40851435944111,86.84595436061257,69.08870462131239,691.0896453857422,847.6294250488281,847.9559783935547,725.845703125,68.03965789084921,89.46949179963228,89.55903330800018,70.60305121432151,65.6779502537922,87.16702417555486,86.4814181810863,68.63350291980058,66.13404007754818,87.40851435944111,86.84595436061257,69.08870462131239,68.03965789084921,89.46949179963228,89.55903330800018,70.60305121432151,65.6779502537922,87.16702417555486,86.4814181810863,68.63350291980058,93.75016096457699,124.29461123428145,123.73009058808414,98.05679128888141,92.7029164580192,123.51456947034461,122.67832998384148,97.00556006937921,-8.938217163085938,-18.254318237304688,-17.426193237304688,-11.1617431640625,90,55,70,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,low-signal,low-signal,low-signal,low-signal
