#Format: JPTC/2
#Tool: jptc-collect 0.1.0
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-12T15:09:29.371Z
#
# Every value below is as measured. No correction of any kind has been
# applied, and no black level has been subtracted. The black level belongs
# to the dark set, which is why that one is shot first.
#
#Camera: Panasonic DC-S1RM2
#ImageWidth: 8144
#ImageHeight: 5424
#ImagePixels: 44173056
#Firmware: 
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 无损压缩
#LongExposureNR: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: RGBG
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 8152x5432
#SensorBlackTag: 512
#SensorMaximum: 16319
#Pairing: Differential
#CropMosaic: 512x512
#PlanePerChannel: 256x256
#ISO: 80
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
#ChannelOrder: R,G1,G2,B by colour. G1 shares its row with red.
# Levels are raw. No black level has been subtracted, and none is quoted:
# the black level is a measurement of its own and lives in the dark set,
# which travels in the same submission. Joining the two is an analysis
# step, and doing it here would make one entry depend on another having
# been processed first -- a rule the person shooting should not have to know.
# StdDiff is the standard deviation of A-B. Not halved, not corrected.
# StdDiffClipped is the same after the sigma clip; the unclipped value is
# kept beside it so the clip can be judged rather than trusted.
#
# ShutterSec is what LibRaw resolved the shutter to, and which EXIF field it
# took depends on the camera: ExposureTime normally, ShutterSpeedValue when
# that is missing, and for some vendors a maker-note field instead. It is also
# a float, so a stored 10/2500 comes back as 0.004000000189989805 -- that tail
# is float32 rounding, not information from the camera.
# ExposureTimeExif (0x829A) and ShutterApexExif (0x9201, APEX, t = 2^-v) are
# therefore recorded verbatim as the fractions the file holds, empty when the
# camera wrote no such field. Which of them to trust is an analysis decision.
# The two frames of a pair are grouped on an identical ShutterSec, so the
# fractions below are the ones frame A holds.
ISO,ShutterSec,ExposureTimeExif,ShutterApexExif,Aperture,Filename,FileB,N,R_Mean,G1_Mean,G2_Mean,B_Mean,R_Std,G1_Std,G2_Std,B_Std,R_MeanB,G1_MeanB,G2_MeanB,B_MeanB,R_StdB,G1_StdB,G2_StdB,B_StdB,R_StdMasked,G1_StdMasked,G2_StdMasked,B_StdMasked,R_StdDiff,G1_StdDiff,G2_StdDiff,B_StdDiff,R_StdDiffClipped,G1_StdDiffClipped,G2_StdDiffClipped,B_StdDiffClipped,R_DiffOffset,G1_DiffOffset,G2_DiffOffset,B_DiffOffset,R_Rejected,G1_Rejected,G2_Rejected,B_Rejected,R_ClipFrac,G1_ClipFrac,G2_ClipFrac,B_ClipFrac
80,10,100/10,,0,P1019599.RW2,P1019600.RW2,65536,16342.100631713867,16381.82746887207,16381.837005615234,16368.297637939453,115.01420622285802,16.416322097155398,16.82334302650267,63.705118169157004,16343.654220581055,16381.903594970703,16381.906997680664,16369.009765625,112.7190409700287,15.880494665663445,16.270886372789583,62.042328321459074,48.510553536184815,1.7503537768793207,2.6127287832467023,9.578813776311533,9.594737529722343,1.6259755686486768,1.7337192250627886,5.010420210686512,1.121085990611343,0,0,0,-1.5535888671875,-0.0761260986328125,-0.0699920654296875,-0.712127685546875,11008,617,574,7291,0.8597259521484375,0.9947052001953125,0.9948272705078125,0.9422760009765625
80,4,40/10,,0,P1019601.RW2,P1019602.RW2,65536,7461.348983764648,12473.33674621582,12539.200912475586,8681.815856933594,49.12433879578271,71.81330237656445,86.38884394442934,53.83297297515214,7462.635803222656,12477.338790893555,12543.447265625,8684.792739868164,48.77219391604136,72.07232628094656,86.36818721981926,53.90000997016036,49.0529533285771,71.76327353293206,86.34596384908752,53.804409327260366,55.91855100596493,73.40912814492992,73.7444900655825,58.82478985156682,55.758397180016026,73.20149313640438,73.54053026372014,58.65583628661629,-1.2868194580078125,-4.002044677734375,-4.2463531494140625,-2.9768829345703125,29,30,28,27,0,0,0,0
80,2.5,25/10,,0,P1019603.RW2,P1019604.RW2,65536,4865.76789855957,8008.346954345703,8049.99772644043,5628.555603027344,36.54083387036492,52.22819490959936,60.49850092892699,39.78451252659465,4865.729385375977,8008.060485839844,8049.526077270508,5628.963424682617,36.44504410468063,52.119387195297925,60.30846187308935,39.772561094173156,36.500180213203514,52.184130854672844,60.444830559822115,39.706959939205284,44.02785949344638,57.97574648064984,58.40084913280242,46.52663518190735,43.883502293268805,57.82949278428683,58.15939017875968,46.25114689168767,0.03851318359375,0.286468505859375,0.471649169921875,-0.4078216552734375,33,26,41,58,0,0,0,0
80,1.600000023841858,16/10,,0,P1019605.RW2,P1019606.RW2,65536,3240.9124603271484,5209.61735534668,5235.331283569336,3717.7732543945312,27.5859064599522,38.76772613805901,43.045149301045996,29.64816307663307,3240.8253784179688,5208.638107299805,5234.363296508789,3717.6536712646484,27.629248108516858,38.66452994811212,43.096570287449126,29.7342319538612,27.55411039590634,38.72867652585346,43.00705259827197,29.588168871621622,34.871876363325356,45.95633910351337,46.02631343036325,36.54347905442847,34.75926481146996,45.84751558060308,45.86256419190668,36.37860052972295,0.0870819091796875,0.979248046875,0.967987060546875,0.1195831298828125,32,23,36,45,0,0,0,0
80,1,10/10,,0,P1019607.RW2,P1019608.RW2,65536,2228.1807556152344,3464.4922485351562,3480.8822326660156,2527.0982208251953,21.08164699250661,29.213897468976192,31.531484051388908,22.25428508027496,2228.714340209961,3465.744110107422,3481.733169555664,2527.9305419921875,21.282312612529466,29.235316428195915,31.502798619111164,22.485836552347596,21.042712396544744,29.165097732431715,31.49418214232033,22.2186536544282,27.65832361776156,36.34101490119462,36.40190422634321,28.645809677939084,27.558921242249788,36.23228810053682,36.28731441828908,28.509881168674713,-0.5335845947265625,-1.251861572265625,-0.8509368896484375,-0.8323211669921875,37,30,31,49,0,0,0,0
80,0.625,10/16,,0,P1019609.RW2,P1019610.RW2,65536,1589.6778411865234,2365.8050231933594,2375.7215728759766,1778.0749969482422,16.444142286329114,22.341316560814985,23.450843363913968,17.197021566958124,1590.8246307373047,2367.6674041748047,2377.579803466797,1778.9296569824219,16.46004406896816,22.22550709475516,23.519937641582917,17.239046861269472,16.412344021183305,22.31233044470879,23.417763446118503,17.16048727418406,22.05466061859652,28.695652089315313,28.76924232124111,22.806522378199517,21.95828803767771,28.616538775954055,28.673747152810186,22.707606739593526,-1.14678955078125,-1.8623809814453125,-1.8582305908203125,-0.8546600341796875,42,27,33,43,0,0,0,0
80,0.4000000059604645,10/25,,0,P1019611.RW2,P1019612.RW2,65536,1190.0972442626953,1676.8588409423828,1683.320297241211,1308.0398864746094,12.834614340959796,17.355600344507415,17.90290677413996,13.593583041717226,1190.2821502685547,1676.8887329101562,1683.2914581298828,1308.037124633789,12.838486286732278,17.22395871457817,17.823614584868402,13.54469988138665,12.813727525658491,17.33721782918552,17.890129408439698,13.574212748378194,17.451288868202322,23.042339129593767,22.96491613458092,18.209443513412165,17.3947709204658,22.98821813084731,22.915701781528625,18.153759603325618,-0.184906005859375,-0.0298919677734375,0.028839111328125,0.0027618408203125,32,24,22,31,0,0,0,0
80,0.25,10/40,,0,P1019613.RW2,P1019614.RW2,65536,939.3432922363281,1245.9266052246094,1249.8840942382812,1013.5679473876953,10.197113251221142,13.528745211285061,13.853378630727219,10.628266954033368,939.3137969970703,1245.6937408447266,1249.8094329833984,1013.4564666748047,10.149633346325722,13.575228918866054,13.838480691627645,10.613801293408889,10.181863613465135,13.50891017069982,13.835237901889542,10.605500958945962,13.962301960313445,18.38208334558744,18.452447833402147,14.538497273838846,13.918122648306086,18.32621327773741,18.39581794201489,14.465976031118565,0.0294952392578125,0.2328643798828125,0.0746612548828125,0.111480712890625,32,31,31,51,0,0,0,0
80,0.1666666716337204,10/60,,0,P1019615.RW2,P1019616.RW2,65536,780.4544830322266,973.5767364501953,976.0283966064453,827.3771667480469,8.214320576261704,10.749989818949281,10.850196970670458,8.274331625955485,780.4523620605469,973.4951324462891,975.9646759033203,827.2790374755859,8.169630294533267,10.731662184364891,10.924561662938823,8.349320355767317,8.199286917419393,10.741142424618449,10.836211329968608,8.26231087069882,11.437030060219229,14.752965199383272,14.758047050094245,11.522863271587259,11.3890352103341,14.72742016952262,14.711957213057504,11.48354135741831,0.0021209716796875,0.08160400390625,0.063720703125,0.0981292724609375,43,18,31,34,0,0,0,0
80,0.10000000149011612,10/100,,0,P1019617.RW2,P1019618.RW2,65536,680.9652862548828,802.5033874511719,804.0400390625,710.6733703613281,6.645251359043313,8.618831945393465,8.672024686834671,6.737641004185599,680.6442718505859,802.2735748291016,803.9895782470703,710.501953125,6.631236335179656,8.57450935502968,8.66145110297272,6.7139754422707005,6.634384692963312,8.606714458065833,8.661686555303383,6.720952735226623,9.342003922739265,11.91961696172907,11.920666860814666,9.388847560526,9.313409269306632,11.883501869940341,11.892221055931914,9.343419113139229,0.321014404296875,0.2298126220703125,0.0504608154296875,0.171417236328125,31,31,25,49,0,0,0,0
